Last login: Thu Feb 20 14:08:16 on console
maclab-123:~ huber021$ ps
  PID TTY           TIME CMD
78570 ttys000    0:00.01 -bash
maclab-123:~ huber021$ ps x
  PID   TT  STAT      TIME COMMAND
root               234   0.0  0.1  4401168  18888   ??  Ss    6Feb20  14:18.37 /usr/libexec/syspolicyd
root               233   0.0  0.0  4330956   4392   ??  Ss    6Feb20   0:02.29 /System/Library/Frameworks/Security.framework/Versions/A/X
root               231   0.0  0.0  4354984   1280   ??  Ss    6Feb20   0:08.43 /usr/sbin/mDNSResponderHelper
_mdnsresponder     230   0.0  0.0  4358156   5180   ??  Ss    6Feb20   2:24.10 /usr/sbin/mDNSResponder
root               228   0.0  0.0  4364892   6616   ??  Ss    6Feb20   0:04.12 /usr/libexec/lsd runAsRoot
_networkd          224   0.0  0.0  4365932   7124   ??  Ss    6Feb20   1:24.89 /usr/libexec/symptomsd
_nsurlsessiond     221   0.0  0.0  4366596   7616   ??  Ss    6Feb20   0:17.35 /usr/libexec/nsurlsessiond --privileged
_coreaudiod        215   0.0  0.0  4354556   1088   ??  Ss    6Feb20   0:01.82 /System/Library/Frameworks/CoreAudio.framework/Versions/A/
root               214   0.0  0.1  4367428  20340   ??  Ss    6Feb20   0:31.36 /usr/libexec/mobileassetd
root               211   0.0  0.0  4360368   4124   ??  Ss    6Feb20   0:01.86 /usr/libexec/nehelper
root               209   0.0  0.0  4361800   8100   ??  Ss    6Feb20   0:52.53 /System/Library/PrivateFrameworks/CoreDuetContext.framewor
_coreaudiod        208   0.0  0.0  4337012   3760   ??  Ss    6Feb20   0:18.49 /usr/sbin/coreaudiod
root               205   0.0  0.1  4367596  12900   ??  Ss    6Feb20   2:08.83 /usr/libexec/trustd
root               203   0.0  0.0  4328016   1920   ??  Ss    6Feb20   0:00.64 aslmanager
_ctkd              198   0.0  0.0  4328912    876   ??  Ss    6Feb20   0:00.04 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -
root               190   0.0  0.0  4310300      8   ??  Ss    6Feb20   0:00.01 /System/Library/Frameworks/PCSC.framework/Versions/A/XPCSe
root               161   0.0  0.0  4417020   7932   ??  Ss    6Feb20   0:29.45 /System/Library/CoreServices/coreservicesd
root               142   0.0  0.0  4358208   6412   ??  Ss    6Feb20   0:08.82 /System/Library/Frameworks/Security.framework/Versions/A/X
root               135   0.0  0.0  4361440   6268   ??  Ss    6Feb20   0:07.93 /usr/libexec/amfid
root               134   0.0  0.0  4328600   6872   ??  Ss    6Feb20   1:29.18 /usr/sbin/cfprefsd daemon
_distnote          133   0.0  0.0  4328420   1856   ??  Ss    6Feb20   0:12.31 /usr/sbin/distnoted daemon
root               132   0.0  0.0  4303348   2444   ??  Ss    6Feb20   2:27.66 /usr/sbin/notifyd
root               131   0.0  0.0  4355524   3424   ??  Ss    6Feb20   0:11.49 /usr/libexec/AirPlayXPCHelper
root               130   0.0  0.0  4355244   3368   ??  Ss    6Feb20   0:02.08 /usr/libexec/corebrightnessd --launchd
_hidd              128   0.0  0.0  4330500   3144   ??  Ss    6Feb20   6:22.38 /usr/libexec/hidd
root               127   0.0  0.0  4359364   4416   ??  Ss    6Feb20   0:28.99 /usr/sbin/bluetoothd
root               125   0.0  0.0  4319436    276   ??  Ss    6Feb20   0:00.05 /usr/sbin/KernelEventAgent
root               124   0.0  0.0  4361692   3104   ??  Ss    6Feb20   0:01.30 /System/Library/PrivateFrameworks/GenerationalStorage.fram
root               123   0.0  0.0  4327312   2812   ??  Ss    6Feb20   0:00.91 /System/Library/CoreServices/logind
root               119   0.0  0.0  4355860    936   ??  Ss    6Feb20   0:02.00 /System/Library/PrivateFrameworks/Heimdal.framework/Helper
root               118   0.0  0.0  4359692   6144   ??  Ss    6Feb20   0:59.81 /usr/libexec/dasd
_displaypolicyd    116   0.0  0.0  4330384    860   ??  Ss    6Feb20   0:00.74 /usr/libexec/displaypolicyd -k 1
root               115   0.0  0.0  4327756    496   ??  Ss    6Feb20   0:01.49 autofsd
_locationd         113   0.0  0.1  4362344   9884   ??  Ss    6Feb20   2:12.70 /usr/libexec/locationd
root               110   0.0  0.1  4359788  12160   ??  Ss    6Feb20   1:32.22 /usr/sbin/securityd -i
_timed             109   0.0  0.0  4354108   2904   ??  Ss    6Feb20   0:06.37 /usr/libexec/timed
root               108   0.0  0.1  4363700  12712   ??  Ss    6Feb20   0:50.88 /System/Library/CoreServices/launchservicesd
root               107   0.0  0.0  4355348   2180   ??  Ss    6Feb20   0:02.02 /System/Library/PrivateFrameworks/Noticeboard.framework/Ve
root               105   0.0  0.1  4360072  10928   ??  Ss    6Feb20   0:34.64 /System/Library/PrivateFrameworks/ApplePushService.framewo
root               104   0.0  0.1  4427572  17568   ??  Ss    6Feb20  13:48.88 /usr/libexec/opendirectoryd
root               100   0.0  0.0  4361376   7880   ??  Ss    6Feb20   0:13.55 /usr/libexec/coreduetd
root                99   0.0  0.0  4328732   3284   ??  Ss    6Feb20   0:01.26 /System/Library/CoreServices/backupd.bundle/Contents/Resou
root                95   0.0  0.0  4353924   3576   ??  Ss    6Feb20   0:12.03 /usr/libexec/diskarbitrationd
_iconservices       94   0.0  0.0  4355952   4668   ??  Ss    6Feb20   0:00.27 /System/Library/CoreServices/iconservicesd
root                93   0.0  0.5  4593724  80540   ??  Ss    6Feb20   4:45.05 /System/Library/Frameworks/CoreServices.framework/Framewor
root                87   0.0  0.0  4327344   1312   ??  Ss    6Feb20   0:00.06 /usr/libexec/keybagd -t 15
root                86   0.0  0.3  4500464  52836   ??  Ss    6Feb20   2:00.71 /usr/libexec/logd
root                83   0.0  0.0  4359228   2944   ??  Ss    6Feb20   0:07.30 /Library/Application Support/JAMF/Jamf.app/Contents/MacOS/
root                82   0.0  0.0  4354384   3820   ??  Ss    6Feb20   0:47.46 /System/Library/CoreServices/powerd.bundle/powerd
root                81   0.0  0.1  4368908  18416   ??  Ss    6Feb20   3:55.11 /usr/libexec/configd
root                79   0.0  0.0  4361780   7216   ??  Ss    6Feb20   0:36.21 /usr/sbin/systemstats --daemon
_appleevents        78   0.0  0.0  4357232   4064   ??  Ss    6Feb20   0:03.67 /System/Library/CoreServices/appleeventsd --server
psnotify            77   0.0  0.0  4328644   1624   ??  Ss    6Feb20   0:00.57 /Library/Application Support/Pharos/Notify.app/Contents/Ma
root                74   0.0  0.0  4359632   3968   ??  Ss    6Feb20   0:03.32 /System/Library/PrivateFrameworks/MediaRemote.framework/Su
root                73   0.0  0.0  4368896   8176   ??  SNs   6Feb20   0:10.17 /usr/local/jamf/bin/jamf launchDaemon -monitorUsage
root                71   0.0  0.1  4859328   8424   ??  Ss    6Feb20   1:17.68 /System/Library/Frameworks/CoreServices.framework/Versions
root                70   0.0  0.1  4369864  18196   ??  Ss    6Feb20   0:31.24 /usr/libexec/kextd
root                69   0.0  0.0  4311000    428   ??  Ss    6Feb20   0:04.94 /System/Library/PrivateFrameworks/Uninstall.framework/Reso
root                66   0.0  0.0  4356768   5248   ??  Ss    6Feb20   0:16.83 /usr/libexec/UserEventAgent (System)
root                65   0.0  0.0  4328340    916   ??  Ss    6Feb20   0:16.60 /usr/sbin/syslogd
root             78689   0.0  0.0  4268752   1208 s000  R+    2:17PM   0:00.00 ps aux
root                 1   0.0  0.2  4356404  31160   ??  Ss    6Feb20  13:17.20 /sbin/launchd
huber021         78608   0.0  0.1  4382336   9300   ??  S     2:13PM   0:00.30 /System/Library/Frameworks/ApplicationServices.framework/F
huber021         78603   0.0  0.1  4837436  13880   ??  Ss    2:10PM   0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
carta006         78602   0.0  0.1  4340260  14360   ??  S     2:10PM   0:00.04 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78601   0.0  0.2 106091660  33284   ??  Ss    2:10PM   0:00.08 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
maclab-123:~ huber021$ top
maclab-123:~ huber021$ xlogo
-bash: xlogo: command not found
maclab-123:~ huber021$ open -a TextEditor
Unable to find application named 'TextEditor'
maclab-123:~ huber021$ open -a TextEdit
maclab-123:~ huber021$ 
maclab-123:~ huber021$ open -a TextEdit
maclab-123:~ huber021$ TextEdit
maclab-123:~ huber021$ ps
  PID TTY           TIME CMD
78570 ttys000    0:00.03 -bash
maclab-123:~ huber021$ open -a TextEdit
maclab-123:~ huber021$ TextEdit &
[1] 78712
-bash: TextEdit: command not found
[1]+  Exit 127                TextEdit
maclab-123:~ huber021$ ps
  PID TTY           TIME CMD
78570 ttys000    0:00.03 -bash
maclab-123:~ huber021$ jobs
maclab-123:~ huber021$ open -a TextEdit &
[1] 78714
maclab-123:~ huber021$ ps
  PID TTY           TIME CMD
78570 ttys000    0:00.04 -bash
[1]+  Done                    open -a TextEdit
maclab-123:~ huber021$ ps aux
USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
_windowserver    50578   1.8  0.9  9742040 156532   ??  Ss   11Feb20  55:04.28 /System/Library/PrivateFrameworks/SkyLight.framework/Resou
huber021         78568   0.4  0.7  5053512 122468   ??  R     2:09PM   0:19.18 /Applications/Utilities/Terminal.app/Contents/MacOS/Termin
huber021         78437   0.2  0.8  4885344 132908   ??  S     2:08PM   0:06.48 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78382   0.1  0.4  4686840  61788   ??  S     2:08PM   0:04.51 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78325   0.1  0.2  4373964  32396   ??  S     2:08PM   0:00.32 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri 
root               108   0.1  0.1  4363700  12712   ??  Ss    6Feb20   0:51.10 /System/Library/CoreServices/launchservicesd
huber021         78608   0.0  0.1  4382336   9300   ??  S     2:13PM   0:00.30 /System/Library/Frameworks/ApplicationServices.framework/F
huber021         78603   0.0  0.1  4837436  13880   ??  Ss    2:10PM   0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
carta006         78602   0.0  0.1  4340260  14840   ??  S     2:10PM   0:00.05 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78601   0.0  0.2 106091660  33284   ??  Ss    2:10PM   0:00.10 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78600   0.0  0.1  4829320  15456   ??  Ss    2:10PM   0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
huber021         78599   0.0  0.1  4363164  21512   ??  S     2:10PM   0:00.33 /System/Library/PrivateFrameworks/AppStoreDaemon.framework
huber021         78598   0.0  0.1  4319244   9628   ??  S     2:10PM   0:00.02 /System/Library/PrivateFrameworks/CoreFollowUp.framework/V
huber021         78594   0.0  0.1  4357980  16048   ??  S     2:09PM   0:00.06 /usr/libexec/silhouette
huber021         78593   0.0  0.1  4354804  12688   ??  S     2:09PM   0:00.05 /System/Library/PrivateFrameworks/UsageTracking.framework/
huber021         78592   0.0  0.0  4357100   7744   ??  S     2:09PM   0:00.07 /System/Library/CoreServices/ScopedBookmarkAgent
huber021         78591   0.0  0.1  4359176  14416   ??  S     2:09PM   0:00.05 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78590   0.0  0.1  4361952  14832   ??  Ss    2:09PM   0:00.03 /System/Library/PrivateFrameworks/XprotectFramework.framew
huber021         78589   0.0  0.6  5068532 108840   ??  S     2:09PM   0:05.88 /Applications/Preview.app/Contents/MacOS/Preview -psn_0_96
huber021         78588   0.0  0.1  4367368  14576   ??  S     2:09PM   0:00.10 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78587   0.0  0.0  4327764   6768   ??  S     2:09PM   0:00.01 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78586   0.0  0.2  4894424  33820   ??  Ss    2:09PM   0:00.09 /Applications/Safari.app/Contents/XPCServices/com.apple.Sa
huber021         78583   0.0  0.1  4354724  19568   ??  S     2:09PM   0:00.06 /System/Library/PrivateFrameworks/IMDPersistence.framework
huber021         78582   0.0  0.1  4367376  14644   ??  S     2:09PM   0:00.61 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78581   0.0  0.1  4333600  17200   ??  S     2:09PM   0:00.04 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78580   0.0  0.1  4341720  18592   ??  S     2:09PM   0:00.06 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78579   0.0  0.2  4890940  31816   ??  Ss    2:09PM   0:00.14 /System/Library/CoreServices/Siri.app/Contents/XPCServices
huber021         78577   0.0  0.2  4353856  28392   ??  S     2:09PM   0:00.06 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/
huber021         78570   0.0  0.0  4314968   1664 s000  S     2:09PM   0:00.04 -bash
root             78569   0.0  0.0  4327184   5944 s000  Ss    2:09PM   0:00.02 login -pf huber021
huber021         78567   0.0  0.1  4362244  19076   ??  Ss    2:09PM   0:00.23 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78564   0.0  0.1  4368124  14096   ??  S     2:09PM   0:00.05 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78562   0.0  0.1  4341728  20248   ??  S     2:09PM   0:00.11 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78561   0.0  0.1  4343344  19416   ??  S     2:09PM   0:00.07 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78560   0.0  0.1  4341932  19816   ??  S     2:09PM   0:00.14 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78559   0.0  0.2  4358520  30000   ??  S     2:09PM   0:00.07 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78557   0.0  0.1  4835956  15448   ??  Ss    2:09PM   0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
huber021         78553   0.0  0.1  4362948  17552   ??  S     2:08PM   0:00.09 /usr/libexec/keyboardservicesd
huber021         78552   0.0  0.3  4429592  50004   ??  S     2:08PM   0:00.57 /System/Library/Services/AppleSpell.service/Contents/MacOS
bazze002         78550   0.0  0.1  4359988  10488   ??  S     2:08PM   0:00.13 /usr/libexec/trustd --agent
hall0074         78549   0.0  0.1  4360512  11644   ??  S     2:08PM   0:00.13 /usr/libexec/trustd --agent
might001         78548   0.0  0.1  4360448  11124   ??  S     2:08PM   0:00.13 /usr/libexec/trustd --agent
luchs001         78547   0.0  0.1  4360252  10772   ??  S     2:08PM   0:00.11 /usr/libexec/trustd --agent
bui00002         78546   0.0  0.1  4358008  10612   ??  S     2:08PM   0:00.12 /usr/libexec/trustd --agent
huber021         78531   0.0  0.2  4318140  27144   ??  S     2:08PM   0:00.02 /System/Library/CoreServices/EscrowSecurityAlert.app/Conte
huber021         78525   0.0  0.1  4354520  11804   ??  Ss    2:08PM   0:00.02 /System/Library/PrivateFrameworks/FMClient.framework/Versi
huber021         78524   0.0  0.1  4354620  14336   ??  S     2:08PM   0:00.03 /usr/libexec/siriknowledged
huber021         78520   0.0  0.1  4358672  11844   ??  Ss    2:08PM   0:00.03 /System/Library/Frameworks/iTunesLibrary.framework/Version
huber021         78518   0.0  0.3  4370244  43388   ??  S     2:08PM   0:00.38 /System/Library/PrivateFrameworks/AssistantServices.framew
huber021         78517   0.0  0.1  4318448   9236   ??  Ss    2:08PM   0:00.01 /System/Library/Frameworks/AudioToolbox.framework/XPCServi
huber021         78516   0.0  0.1  4333568  14776   ??  Ss    2:08PM   0:00.03 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78515   0.0  0.1  4377540  23356   ??  S     2:08PM   0:00.08 /System/Library/PrivateFrameworks/CommerceKit.framework/Re
huber021         78514   0.0  0.1  4359708  18376   ??  S     2:08PM   0:00.05 /System/Library/PrivateFrameworks/PhotoLibraryPrivate.fram
huber021         78513   0.0  0.2  4386608  31580   ??  Ss    2:08PM   0:00.16 /System/Library/Frameworks/MediaLibrary.framework/Versions
huber021         78511   0.0  0.1  4358220   9256   ??  S     2:08PM   0:00.08 /System/Library/Frameworks/AudioToolbox.framework/AudioCom
huber021         78510   0.0  0.1  4358672  11840   ??  Ss    2:08PM   0:00.03 /System/Library/Frameworks/iTunesLibrary.framework/Version
huber021         78509   0.0  0.1  4371492  24248   ??  S     2:08PM   0:00.24 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78507   0.0  0.1  4355028  17664   ??  S     2:08PM   0:00.04 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78504   0.0  0.1  4328468  12944   ??  S     2:08PM   0:00.02 /System/Library/CoreServices/Software Update.app/Contents/
huber021         78503   0.0  0.1  4845160  16492   ??  Ss    2:08PM   0:00.14 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
huber021         78502   0.0  1.3 89775060 216544   ??  Ss    2:08PM   0:07.01 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78501   0.0  0.1  4327384  15440   ??  Ss    2:08PM   0:00.03 /System/Library/PrivateFrameworks/AssistantServices.framew
huber021         78494   0.0  0.0  4354076   7412   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/QuickLookThumbnailing.fr
huber021         78493   0.0  0.1  4359336  18124   ??  S     2:08PM   0:00.04 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78492   0.0  0.2  4405368  35044   ??  S     2:08PM   0:00.14 /System/Library/CoreServices/cloudphotosd.app/Contents/Mac
huber021         78484   0.0  0.1  4358532   9444   ??  S     2:08PM   0:00.09 /System/Library/PrivateFrameworks/CacheDelete.framework/de
huber021         78483   0.0  0.1  4374088  16500   ??  S     2:08PM   0:00.09 /System/Library/CoreServices/CoreLocationAgent.app/Content
huber021         78480   0.0  0.3  4555352  57332   ??  S     2:08PM   0:00.31 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78444   0.0  0.1  4354904  10940   ??  S     2:08PM   0:00.72 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78442   0.0  0.3  5009636  51156   ??  S     2:08PM   0:00.47 /Applications/Utilities/Adobe Creative Cloud Experience/CC
huber021         78441   0.0  0.2  4959372  29212   ??  S     2:08PM   0:00.25 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78422   0.0  0.0  4321728   6544   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/ColorSync.framework/Support/col
huber021         78400   0.0  0.4  5029068  58840   ??  S     2:08PM   0:00.61 /Library/Application Support/Adobe/Creative Cloud Librarie
huber021         78397   0.0  0.1  4355428  10872   ??  S     2:08PM   0:00.59 /Library/Application Support/Adobe/Adobe Desktop Common/AD
huber021         78393   0.0  0.5  4807656  80204   ??  S     2:08PM   0:00.43 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78390   0.0  0.1  4354904  10892   ??  S     2:08PM   0:00.61 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78388   0.0  1.0  5631996 162140   ??  S     2:08PM   0:03.33 /Library/Application Support/Adobe/Adobe Desktop Common/AD
huber021         78386   0.0  0.0  4357708   8264   ??  Ss    2:08PM   0:00.04 /System/Library/Frameworks/VideoToolbox.framework/Versions
huber021         78380   0.0  0.1  4845776  14992   ??  Ss    2:08PM   0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
huber021         78379   0.0  0.3 89418144  51100   ??  Ss    2:08PM   0:00.70 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78367   0.0  0.1  4822288   9072   ??  S     2:08PM   0:00.01 SafeEjectGPUAgent
huber021         78366   0.0  0.1  4377896  15704   ??  S     2:08PM   0:00.36 /Library/Application Support/Adobe/Adobe Desktop Common/IP
huber021         78361   0.0  0.1  4356564  11060   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/CallHistory.framework/Su
huber021         78356   0.0  0.2  4886636  32180   ??  Ss    2:08PM   0:00.15 /System/Library/CoreServices/Dock.app/Contents/XPCServices
huber021         78353   0.0  0.2  4380216  26244   ??  S     2:08PM   0:01.22 /System/Library/PrivateFrameworks/SafariSafeBrowsing.frame
huber021         78351   0.0  0.0  4327796   6092   ??  S     2:08PM   0:00.05 /System/Library/Frameworks/ApplicationServices.framework/V
huber021         78348   0.0  0.0  4360628   7968   ??  S     2:08PM   0:00.04 /System/Library/CoreServices/pbs
huber021         78341   0.0  0.1  4320828  10700   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -
huber021         78339   0.0  0.1  4328584  10896   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp
huber021         78337   0.0  0.2  4410468  25948   ??  S     2:08PM   0:00.67 /Library/Application Support/Malwarebytes/Malwarebytes End
huber021         78336   0.0  0.1  4364460  21728   ??  S     2:08PM   0:00.11 /usr/libexec/adprivacyd
huber021         78335   0.0  0.1  4356832  17500   ??  S     2:08PM   0:00.05 /System/Library/CoreServices/diagnostics_agent
huber021         78334   0.0  0.1  4376992  22784   ??  S     2:08PM   0:00.13 /System/Library/PrivateFrameworks/Noticeboard.framework/Ve
huber021         78333   0.0  0.4  4720388  60516   ??  S     2:08PM   0:11.34 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78332   0.0  0.1  4355444  21128   ??  S     2:08PM   0:00.05 /System/Library/CoreServices/cloudpaird
huber021         78331   0.0  0.1  4359328  16456   ??  S     2:08PM   0:00.06 /usr/libexec/knowledge-agent
huber021         78330   0.0  0.1  4882060  15336   ??  S     2:08PM   0:00.08 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/M
huber021         78329   0.0  0.1  4390416  18080   ??  S     2:08PM   0:00.10 /Library/Application Support/Pharos/Notify.app/Contents/Ma
huber021         78326   0.0  0.1  4357300  16904   ??  S     2:08PM   0:00.07 /System/Library/Image Capture/Support/icdd
huber021         78324   0.0  0.1  4359684  12728   ??  S     2:08PM   0:00.15 /System/Library/Frameworks/InputMethodKit.framework/Resour
huber021         78322   0.0  0.1  4357276  18068   ??  S     2:08PM   0:00.04 /usr/libexec/dmd
huber021         78321   0.0  0.1  4357128  11748   ??  SN    2:08PM   0:00.10 /usr/local/jamf/bin/jamfAgent
huber021         78319   0.0  0.1  4353896  13468   ??  S     2:08PM   0:00.02 /System/Library/CoreServices/SocialPushAgent.app/Contents/
huber021         78314   0.0  0.1  4327368  17068   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/CoreSpeech.framework/cor
huber021         78310   0.0  0.1  4355940  11260   ??  S     2:08PM   0:00.06 /usr/libexec/videosubscriptionsd
huber021         78303   0.0  0.2  4383276  31692   ??  Ss    2:08PM   0:01.05 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78302   0.0  0.3 89448444  53960   ??  Ss    2:08PM   0:00.32 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78301   0.0  0.1  4378052  19920   ??  S     2:08PM   0:00.14 /System/Library/CoreServices/CoreServicesUIAgent.app/Conte
huber021         78300   0.0  0.0  4327636   5096   ??  Ss    2:08PM   0:00.01 /System/Library/PrivateFrameworks/login.framework/Versions
huber021         78298   0.0  0.1  4354300  13420   ??  Ss    2:08PM   0:00.03 /System/Library/PrivateFrameworks/CoreWLANKit.framework/Ve
huber021         78295   0.0  0.3  4418756  50572   ??  Ss    2:08PM   0:00.18 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78294   0.0  0.1  4396268  22020   ??  Ss    2:08PM   0:00.13 /System/Library/Frameworks/VideoToolbox.framework/Versions
huber021         78292   0.0  0.5  5847028  88588   ??  S     2:08PM   0:01.72 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/
huber021         78288   0.0  0.3  4954396  54880   ??  S     2:08PM   0:00.37 /System/Library/CoreServices/Finder.app/Contents/MacOS/Fin
huber021         78287   0.0  0.3  4922592  45696   ??  S     2:08PM   0:00.35 /System/Library/CoreServices/SystemUIServer.app/Contents/M
huber021         78286   0.0  1.0  5042288 169796   ??  S     2:08PM   0:01.19 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
huber021         78284   0.0  0.7  6216784 109812   ??  S     2:08PM   0:08.82 /Applications/Safari.app/Contents/MacOS/Safari -psn_0_9492
huber021         78270   0.0  0.2  4377748  36116   ??  S     2:08PM   0:00.40 /System/Library/PrivateFrameworks/AssistantServices.framew
huber021         78269   0.0  0.1  4355032  17652   ??  S     2:08PM   0:00.06 /System/Library/PrivateFrameworks/CloudDocsDaemon.framewor
huber021         78268   0.0  0.1  4357856   9020   ??  S     2:08PM   0:00.04 /usr/libexec/swcd
huber021         78267   0.0  0.2  4368932  25836   ??  S     2:08PM   0:01.38 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78264   0.0  0.0  4357388   8096   ??  S     2:08PM   0:00.03 /System/Library/CoreServices/backgroundtaskmanagementagent
huber021         78262   0.0  0.2  4362956  31368   ??  S     2:08PM   0:00.24 /System/Library/CoreServices/SafariSupport.bundle/Contents
huber021         78261   0.0  0.1  4357768  18480   ??  S     2:08PM   0:00.06 /System/Library/CoreServices/mapspushd
huber021         78260   0.0  0.1  4369160  19556   ??  S     2:08PM   0:00.21 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
huber021         78259   0.0  0.3  4415668  42000   ??  S     2:08PM   0:00.32 /System/Library/PrivateFrameworks/CoreSuggestions.framewor
huber021         78258   0.0  0.1  4357328  13052   ??  Ss    2:08PM   0:00.05 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78256   0.0  0.1  4360064   9952   ??  S     2:08PM   0:00.07 /System/Library/PrivateFrameworks/AuthKit.framework/Versio
huber021         78255   0.0  0.2  4362480  33584   ??  Ss    2:08PM   0:00.16 /System/Library/PrivateFrameworks/CalendarNotification.fra
huber021         78254   0.0  0.1  4371096  14800   ??  S     2:08PM   0:00.07 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/
huber021         78252   0.0  0.1  4354604  18240   ??  S     2:08PM   0:00.03 /System/Library/PrivateFrameworks/FamilyCircle.framework/V
huber021         78251   0.0  0.0  4319588   5784   ??  S     2:08PM   0:00.01 /System/Library/CoreServices/APFSUserAgent
huber021         78250   0.0  0.2  4368160  26488   ??  S     2:08PM   0:00.57 /System/Library/PrivateFrameworks/CoreParsec.framework/par
huber021         78249   0.0  0.2  4364884  39716   ??  S     2:08PM   0:00.43 /System/Library/PrivateFrameworks/CalendarAgent.framework/
huber021         78248   0.0  0.1  4357844  12032   ??  S     2:08PM   0:00.03 /usr/libexec/networkserviceproxy
huber021         78247   0.0  0.1  4331596  18336   ??  S     2:08PM   0:00.09 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78245   0.0  0.2  4390492  27452   ??  S     2:08PM   0:00.12 /System/Library/CoreServices/iconservicesagent
huber021         78242   0.0  0.2  4364596  39352   ??  S     2:08PM   0:00.28 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
huber021         78239   0.0  0.0  4327160   5628   ??  Ss    2:08PM   0:00.01 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78237   0.0  0.1  4358112   9664   ??  S     2:08PM   0:00.15 /System/Library/CoreServices/sharedfilelistd
huber021         78236   0.0  0.1  4359852  13152   ??  S     2:08PM   0:00.72 /System/Library/Frameworks/ApplicationServices.framework/F
huber021         78235   0.0  0.1  4381600  16296   ??  S     2:08PM   0:00.10 /System/Library/CoreServices/talagent
huber021         78232   0.0  0.1  4357064  12776   ??  S     2:08PM   0:00.14 /System/Library/PrivateFrameworks/ViewBridge.framework/Ver
huber021         78231   0.0  0.1  4356564  10872   ??  S     2:08PM   0:00.07 /System/Library/PrivateFrameworks/UserActivity.framework/A
huber021         78230   0.0  0.1  4357328  12556   ??  Ss    2:08PM   0:00.04 /System/Library/PrivateFrameworks/IMFoundation.framework/X
